,user_id,institution,account_type,credit_type,total_credit_payments,payment_frequency,amount_to_pay_next_payment,account_opening_date,account_closing_date,maximum_credit_amount,current_balance,credit_limit,past_due_balance,number_of_payments_due,worst_delinquency,worst_delinquency_date,worst_delinquency_past_due_balance
14235,890,TELEFONIA CELULAR,Revolvente,Linea de Credito,0.0,Mensual,19245.0,2008-02-18,,3360.0,19245.0,1730.0,19245.0,24.0,13.0,2016-02-29,19245.0
14236,890,TELEFONIA CELULAR,Revolvente,Linea de Credito,0.0,Mensual,5330.0,2010-12-18,,1415.0,5330.0,1500.0,5330.0,24.0,13.0,2016-03-31,5330.0
14237,890,SERVICIO DE TELEVISION DE PAGA,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2011-12-17,2012-12-01,5000.0,0.0,0.0,0.0,3.0,1.0,2012-04-08,476.0
14238,890,SERVICIO DE TELEVISION DE PAGA,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,570.0,2016-07-14,,3000.0,570.0,0.0,0.0,0.0,0.0,,0.0
14239,890,SERVICIO DE TELEVISION DE PAGA,Sin Limite Preestablecido,Otros (Multiples Creditos),1.0,Mensual,0.0,2016-02-29,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
14240,890,TELEFONIA LOCAL Y DE LARGA DISTANCIA,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2012-12-19,2017-07-10,1651.0,0.0,0.0,0.0,17.0,13.0,2014-11-30,1651.0
14241,890,SERVICIO DE TELEVISION DE PAGA,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,1198.0,2013-04-23,,326.0,1198.0,740.0,1198.0,15.0,13.0,2016-11-30,1198.0
14242,890,TIENDA COMERCIAL,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2006-08-02,,1335.0,0.0,1.0,0.0,0.0,0.0,,0.0
14243,890,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,4833.0,2013-03-08,,80667.0,72408.0,73391.0,0.0,0.0,0.0,,0.0
14244,890,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,3200.0,2012-04-01,,57240.0,49862.0,50000.0,0.0,0.0,0.0,,0.0
14245,890,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2013-03-08,2017-04-30,80667.0,0.0,73391.0,0.0,0.0,0.0,,0.0
14246,890,BANCO,Pagos Fijos,Compra de Automovil,0.0,Mensual,0.0,2013-04-19,2017-01-10,165710.0,0.0,0.0,0.0,0.0,0.0,,0.0
14247,890,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2013-03-08,2016-01-31,80667.0,0.0,73391.0,0.0,0.0,0.0,,0.0
14248,890,TIENDA COMERCIAL,Revolvente,Linea de Credito,0.0,Mensual,0.0,2013-03-17,2016-01-25,26501.0,0.0,20000.0,0.0,0.0,0.0,,0.0
14249,890,BANCO,Pagos Fijos,Compra de Automovil,12.0,Mensual,0.0,2014-03-10,2015-03-30,12764.0,0.0,0.0,0.0,0.0,0.0,,0.0
14250,890,BANCO,Pagos Fijos,Prestamo Personal ,19.0,Quincenal,0.0,2013-03-13,2014-08-04,3350.0,0.0,0.0,0.0,0.0,0.0,,0.0
14251,890,SERVICIOS,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2009-10-16,,2000.0,0.0,0.0,0.0,0.0,0.0,,0.0
14252,890,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2008-06-20,2012-08-09,11306.0,0.0,1.0,0.0,0.0,0.0,,0.0
14253,891,TIENDA DEPARTAMENTAL,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2015-04-30,,0.0,0.0,11964.0,0.0,0.0,0.0,,0.0
14254,892,KONFIO,Pagos Fijos,Prestamo Personal ,6.0,Quincenal,0.0,2016-09-14,2016-12-21,10000.0,0.0,0.0,0.0,1.0,2.0,2016-10-31,4732.0
14255,892,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Prestamo Personal ,1.0,Una sola exhibicion,0.0,2016-05-23,2016-06-02,1000.0,0.0,0.0,0.0,0.0,0.0,,0.0
14256,892,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Prestamo Personal ,1.0,Una sola exhibicion,0.0,2016-06-03,2016-06-28,2000.0,0.0,0.0,0.0,0.0,0.0,,0.0
14257,892,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Prestamo Personal ,1.0,Una sola exhibicion,0.0,2016-06-29,2016-07-13,2000.0,0.0,0.0,0.0,0.0,0.0,,0.0
14258,892,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Prestamo Personal ,1.0,Una sola exhibicion,0.0,2016-07-14,2016-08-11,2000.0,0.0,0.0,0.0,0.0,0.0,,0.0
14259,892,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Prestamo Personal ,1.0,Una sola exhibicion,0.0,2016-08-11,2016-08-24,3000.0,0.0,0.0,0.0,0.0,0.0,,0.0
14260,892,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Prestamo Personal ,1.0,Una sola exhibicion,0.0,2016-08-24,2016-09-21,3000.0,0.0,0.0,0.0,0.0,0.0,,0.0
14261,892,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Prestamo Personal ,1.0,Una sola exhibicion,0.0,2016-09-21,2016-10-26,3700.0,0.0,0.0,0.0,0.0,0.0,,0.0
14262,892,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Prestamo Personal ,1.0,Una sola exhibicion,0.0,2016-10-26,2016-11-30,3700.0,0.0,0.0,0.0,1.0,1.0,2016-11-26,3700.0
14263,892,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Prestamo Personal ,1.0,Una sola exhibicion,0.0,2016-11-30,2016-12-27,4500.0,0.0,0.0,0.0,0.0,0.0,,0.0
14264,892,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Prestamo Personal ,1.0,Una sola exhibicion,0.0,2016-12-27,2017-01-30,4500.0,0.0,0.0,0.0,1.0,1.0,2017-01-27,6077.0
14265,892,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Prestamo Personal ,1.0,Una sola exhibicion,4446.0,2017-01-30,,4500.0,4446.0,0.0,4446.0,1.0,1.0,2017-03-03,6151.0
14266,892,FINANCIERA,Pagos Fijos,Prestamo Personal ,1.0,Mensual,9205.0,2016-12-13,,5000.0,9205.0,0.0,0.0,0.0,0.0,,0.0
14267,892,COMUNICACIONES,Revolvente,Linea de Credito,0.0,Mensual,200.0,2016-03-12,,568.0,200.0,1000.0,0.0,0.0,0.0,,0.0
14268,892,COMUNICACIONES,Revolvente,Linea de Credito,0.0,Mensual,0.0,2015-10-22,,349.0,0.0,100.0,0.0,0.0,0.0,,0.0
14269,892,FINANCIERA,Pagos Fijos,Prestamo Personal ,1.0,Mensual,0.0,2016-10-27,2016-12-09,2500.0,0.0,0.0,0.0,0.0,0.0,,0.0
14270,892,FINANCIERA,Pagos Fijos,Prestamo Personal ,1.0,Mensual,0.0,2016-09-28,2016-10-26,2000.0,0.0,0.0,0.0,0.0,0.0,,0.0
14271,892,GUBERNAMENTALES,Pagos Fijos,Credito Fiscal,1.0,Mensual,0.0,2011-11-14,2013-05-31,46440.0,0.0,0.0,0.0,0.0,0.0,,0.0
14272,892,FINANCIERA,Pagos Fijos,Prestamo Personal ,1.0,Mensual,0.0,2016-08-01,2016-08-25,2525.0,0.0,0.0,0.0,0.0,0.0,,0.0
14273,892,FINANCIERA,Pagos Fijos,Prestamo Personal ,1.0,Mensual,0.0,2016-06-10,2016-06-29,3281.0,0.0,0.0,0.0,0.0,0.0,,0.0
14274,892,COOPERATIVA,Pagos Fijos,Linea de Credito,33.0,Semanal,0.0,2011-03-16,2015-02-20,16200.0,0.0,0.0,0.0,0.0,0.0,,0.0
14275,893,MERCANCIA PARA HOGAR Y OFICINA,Credito Prendario,Prestamo Personal ,0.0,Semanal,0.0,2014-06-14,2014-07-08,1554.0,0.0,0.0,0.0,0.0,0.0,,0.0
14276,893,MERCANCIA PARA HOGAR Y OFICINA,Credito Prendario,Prestamo Personal ,0.0,Semanal,0.0,2014-10-29,2014-11-05,546.0,0.0,0.0,0.0,0.0,0.0,,0.0
14277,893,TIENDA DEPARTAMENTAL,Revolvente,Linea de Credito,0.0,Mensual,0.0,2010-05-22,,0.0,0.0,7203.0,0.0,0.0,0.0,,0.0
14278,893,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2017-03-13,,7564.0,1064.0,8600.0,0.0,0.0,0.0,,0.0
14279,893,TIENDA COMERCIAL,Revolvente,Aparatos - Muebles,0.0,Mensual,0.0,2016-04-07,,8590.0,0.0,8590.0,0.0,0.0,0.0,,0.0
14280,893,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2017-03-13,2017-08-01,7100.0,0.0,8600.0,0.0,0.0,0.0,,0.0
14281,894,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Hipotecario O Vivienda,37.0,Mensual,1794.0,2012-12-21,,59778.0,50256.0,0.0,2102.0,7.0,2.0,2013-03-31,6730.0
14282,894,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Hipotecario O Vivienda,29.0,Mensual,0.0,2013-11-01,2015-05-01,45416.0,0.0,0.0,0.0,3.0,2.0,2015-03-31,5371.0
14283,894,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,1732.0,2010-05-17,,6247.0,0.0,20000.0,0.0,0.0,0.0,,0.0
14284,894,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,1017.0,2016-03-23,,2656.0,0.0,20000.0,0.0,0.0,0.0,,0.0
14285,894,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,6679.0,2008-07-01,,26434.0,20884.0,20884.0,18000.0,0.0,0.0,,0.0
14286,894,FONDOS Y FIDEIC,Pagos Fijos,Linea de Credito,1.0,Mensual,16111.0,2017-03-10,,13760.0,16111.0,0.0,16111.0,0.0,0.0,,0.0
14287,894,FONDOS Y FIDEIC,Pagos Fijos,Tarjeta de Credito,1.0,Mensual,13880.0,2017-03-10,,12958.0,13880.0,0.0,13880.0,0.0,0.0,,0.0
14288,894,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2013-06-05,,3995.0,0.0,20000.0,0.0,0.0,0.0,,0.0
14289,894,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2011-05-26,,1913.0,0.0,10000.0,0.0,0.0,0.0,,0.0
14290,894,FONDOS Y FIDEIC,Pagos Fijos,Tarjeta de Credito,1.0,Mensual,15951.0,2017-03-10,,13760.0,15951.0,0.0,15951.0,0.0,0.0,,0.0
14291,894,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2012-02-28,2017-02-17,12958.0,0.0,5000.0,0.0,0.0,0.0,,0.0
14292,894,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2012-07-18,2014-07-31,695.0,0.0,1500.0,0.0,0.0,0.0,,0.0
14293,894,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2010-06-23,2013-12-31,2298.0,0.0,1000.0,0.0,0.0,0.0,,0.0
14294,894,BANCO,Pagos Fijos,Linea de Credito,90.0,Mensual,0.0,2012-02-27,2017-02-17,17400.0,0.0,17400.0,0.0,0.0,0.0,,0.0
14295,894,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2008-07-01,2012-06-30,2077.0,0.0,12000.0,0.0,0.0,0.0,,0.0
14296,894,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2012-02-28,2012-06-18,5512.0,0.0,5000.0,0.0,0.0,0.0,,0.0
14297,895,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,1180.0,2013-03-01,,21110.0,17384.0,1.0,6730.0,0.0,0.0,,0.0
14298,895,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,1499.0,2015-03-24,,2649.0,0.0,0.0,0.0,0.0,0.0,,0.0
14299,895,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,1263.0,2012-09-21,2012-11-30,960.0,0.0,900.0,0.0,0.0,0.0,,0.0
14300,895,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2013-03-01,2014-08-31,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
14301,896,SOFOL PRESTAMO PERSONAL,Pagos Fijos,Prestamo Personal ,1.0,Una sola exhibicion,2514.0,2016-09-30,2017-02-07,1500.0,2514.0,1500.0,2514.0,1.0,8.0,2017-02-28,2514.0
14302,896,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12.0,Mensual,0.0,2006-09-08,2006-09-22,5100.0,0.0,5100.0,0.0,0.0,0.0,,0.0
14303,896,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12.0,Mensual,0.0,2006-09-08,2006-12-29,5100.0,0.0,5100.0,0.0,0.0,0.0,,0.0
14304,896,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12.0,Mensual,0.0,2006-09-16,2007-10-29,5100.0,0.0,5100.0,0.0,0.0,0.0,,0.0
14305,896,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Prestamo Personal ,1.0,Una sola exhibicion,4342.0,2017-01-26,,2400.0,4342.0,0.0,4342.0,11.0,11.0,2017-12-22,4342.0
14306,896,ADMINISTRADORAS DE CARTERA,Pagos Fijos,Prestamo Personal ,1.0,Mensual,11496.0,2017-01-01,,11496.0,11496.0,11496.0,11496.0,1.0,10.0,2017-10-31,11496.0
14307,896,ADMINISTRADORAS DE CARTERA,Pagos Fijos,Tarjeta de Credito,1.0,Mensual,11496.0,2017-01-01,,11496.0,11496.0,11496.0,11496.0,1.0,11.0,2017-11-30,11496.0
14308,896,SERVICIOS,Pagos Fijos,Credito Personal al Consumo,1.0,Una sola exhibicion,7549.0,2017-10-31,,7549.0,7549.0,2000.0,0.0,0.0,0.0,,0.0
14309,896,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Prestamo Personal ,1.0,Mensual,3540.0,2014-04-24,,2000.0,3540.0,0.0,3540.0,11.0,13.0,2017-06-30,3541.0
14310,896,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Prestamo Personal ,1.0,Quincenal,0.0,2015-12-16,2016-01-22,1000.0,0.0,1000.0,0.0,1.0,1.0,2016-01-15,1250.0
14311,896,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Prestamo Personal ,1.0,Quincenal,0.0,2016-01-27,2016-02-18,1000.0,0.0,1000.0,0.0,0.0,0.0,,0.0
14312,896,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Prestamo Personal ,2.0,Quincenal,0.0,2016-02-22,2016-11-28,1400.0,0.0,1400.0,0.0,0.0,0.0,,0.0
14313,896,MERCANCIA PARA HOGAR Y OFICINA,Revolvente,Linea de Credito,70.0,Semanal,0.0,2007-09-07,2008-02-02,14036.0,0.0,14036.0,0.0,0.0,4.0,2007-11-16,1135.0
14314,896,MERCANCIA PARA HOGAR Y OFICINA,Revolvente,Linea de Credito,30.0,Semanal,0.0,2008-01-04,2008-02-02,1894.0,0.0,1894.0,0.0,0.0,3.0,2008-01-25,225.0
14315,896,TELEFONIA CELULAR,Revolvente,Linea de Credito,0.0,Mensual,219.0,2017-07-26,,219.0,219.0,100.0,219.0,1.0,1.0,2017-10-31,219.0
14316,896,TELEFONIA CELULAR,Revolvente,Linea de Credito,0.0,Mensual,698.0,2016-09-20,,698.0,698.0,100.0,698.0,8.0,6.0,2017-10-31,698.0
14317,896,MERCANCIA PARA HOGAR Y OFICINA,Sin Limite Preestablecido,Credito Personal al Consumo,0.0,Semanal,0.0,2007-09-07,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
14318,896,FINANCIERA,Revolvente,Linea de Credito,0.0,Mensual,458.0,2017-01-04,,1000.0,5069.0,1000.0,5069.0,11.0,0.0,,0.0
14319,896,EDUCACION,Pagos Fijos,Otros (Multiples Creditos),1.0,Mensual,6183.0,2015-09-01,,182600.0,6183.0,182600.0,6183.0,12.0,0.0,,0.0
14320,896,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2012-12-21,2015-04-30,1149.0,0.0,0.0,1357.0,24.0,0.0,,0.0
14321,897,HIPOTECAGOBIERNO,Hipoteca,Bienes Raices,360.0,Mensual,3486.0,2016-09-19,,295315.0,313498.0,295315.0,0.0,0.0,0.0,,0.0
14322,897,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12.0,Mensual,1361.0,2015-09-27,,1361.0,1361.0,7953.0,1361.0,4.0,13.0,2018-01-31,1361.0
14323,897,TIENDA DEPARTAMENTAL,Revolvente,Linea de Credito,0.0,Mensual,993.0,2015-12-24,,993.0,993.0,7953.0,993.0,3.0,13.0,2017-11-30,993.0
14324,897,BANCO,Pagos Fijos,Préstamo de Nomina,45.0,Mensual,0.0,2016-08-04,,30000.0,0.0,30000.0,0.0,0.0,0.0,,0.0
14325,27,TELEFONIA CELULAR,Revolvente,Linea de Credito,0.0,Mensual,0.0,2008-04-11,2010-04-10,1300.0,0.0,2954.0,0.0,0.0,1.0,2008-12-31,649.0
14326,27,TIENDA DEPARTAMENTAL,Revolvente,Linea de Credito,0.0,Mensual,0.0,2011-12-03,,0.0,0.0,21609.0,0.0,0.0,0.0,,0.0
14327,27,SERVICIOS,Sin Limite Preestablecido,Otros (Multiples Creditos),1.0,Mensual,0.0,2016-11-02,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
14328,27,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2016-10-14,,14620.0,10334.0,15000.0,0.0,0.0,0.0,,0.0
14329,27,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2017-03-14,,2526.0,1405.0,60000.0,0.0,0.0,0.0,,0.0
14330,27,BANCO,Pagos Fijos,Prestamo Personal ,48.0,Mensual,2905.0,2015-12-01,,82367.0,63446.0,82367.0,0.0,0.0,0.0,,0.0
14331,27,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,635.0,2015-05-25,,1054.0,635.0,0.0,0.0,0.0,0.0,,0.0
14332,27,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2004-11-30,,3366.0,0.0,10000.0,0.0,0.0,0.0,,0.0
14333,27,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2004-11-16,,2368.0,0.0,10000.0,0.0,0.0,0.0,,0.0
14334,27,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2001-04-02,,1973.0,0.0,10000.0,0.0,0.0,0.0,,0.0
14335,27,SERVICIOS,Sin Limite Preestablecido,Otros (Multiples Creditos),1.0,Mensual,1.0,2016-06-24,,670.0,1.0,740.0,0.0,0.0,0.0,,0.0
14336,27,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2010-04-19,2016-10-31,1178.0,0.0,10000.0,0.0,0.0,0.0,,0.0
14337,27,SERVICIOS,Sin Limite Preestablecido,Otros (Multiples Creditos),0.0,Mensual,0.0,2005-10-08,2015-10-14,1574.0,0.0,0.0,0.0,0.0,0.0,,0.0
14338,27,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2004-08-01,2014-03-31,37614.0,0.0,1.0,0.0,0.0,0.0,,0.0
14339,27,BANCO,Pagos Fijos,Compra de Automovil,36.0,Mensual,0.0,2010-08-12,2013-08-13,109943.0,0.0,0.0,0.0,0.0,0.0,,0.0
14340,27,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2008-09-15,2012-01-02,136952.0,0.0,1.0,0.0,0.0,0.0,,0.0
14341,27,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2010-02-01,2011-10-20,18504.0,0.0,1.0,0.0,0.0,0.0,,0.0
14342,27,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,1998-04-01,2011-09-05,54411.0,0.0,42500.0,0.0,0.0,0.0,,0.0
14343,27,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2010-08-01,2011-08-08,112640.0,0.0,1.0,0.0,0.0,0.0,,0.0
14344,27,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2004-10-06,2010-11-09,68481.0,0.0,59000.0,0.0,0.0,0.0,,0.0
14345,898,TIENDA DEPARTAMENTAL,Pagos Fijos,Linea de Credito,18.0,Mensual,3406.0,2015-11-24,,3406.0,3406.0,7203.0,3406.0,15.0,13.0,2017-11-30,3406.0
14346,898,BANCOS,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2013-01-10,2015-11-27,5060.0,0.0,5100.0,2706.0,13.0,6.0,2014-03-31,4652.0
14347,898,AUTOMOTRIZ,Pagos Fijos,Compra de Automovil,60.0,Mensual,9830.0,2017-10-31,,199145.0,172013.0,199145.0,9830.0,4.0,0.0,,0.0
14348,899,SERVICIO DE TELEVISION DE PAGA,Sin Limite Preestablecido,Otros (Multiples Creditos),1.0,Mensual,0.0,2011-03-14,,0.0,0.0,0.0,0.0,0.0,1.0,2012-04-30,1077.0
14349,899,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,5797.0,2014-10-07,,140579.0,78444.0,90200.0,0.0,0.0,0.0,,0.0
14350,899,BANCO,Hipoteca,Bienes Raices,80.0,Mensual,36441.0,2014-09-25,,2778300.0,2547916.0,0.0,0.0,0.0,0.0,,0.0
14351,899,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,12498.0,1999-11-10,,198412.0,187100.0,188300.0,0.0,0.0,0.0,,0.0
14352,899,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,1712.0,2014-08-01,,81561.0,47503.0,75000.0,0.0,0.0,0.0,,0.0
14353,899,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,2965.0,2013-12-23,,47159.0,46810.0,43900.0,0.0,0.0,0.0,,0.0
14354,899,SERVICIOS,Sin Limite Preestablecido,Otros (Multiples Creditos),1.0,Mensual,0.0,2006-05-17,,888.0,0.0,0.0,0.0,0.0,0.0,,0.0
14355,899,FINANCIERA,Pagos Fijos,Prestamo Personal ,36.0,Mensual,0.0,2017-09-22,2017-12-30,120000.0,0.0,120000.0,0.0,1.0,0.0,,0.0
14356,899,TIENDA COMERCIAL,Revolvente,Linea de Credito,0.0,Mensual,5866.0,2014-11-16,,86841.0,50046.0,120000.0,0.0,4.0,0.0,,0.0
14357,899,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2014-10-07,2017-08-01,140579.0,0.0,100100.0,0.0,1.0,0.0,,0.0
14358,899,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,1999-11-10,2017-05-08,198412.0,0.0,188300.0,0.0,0.0,0.0,,0.0
14359,899,FINANCIERA,Pagos Fijos,Prestamo Personal ,9.0,Mensual,0.0,2016-09-13,2016-11-14,149999.0,0.0,149999.0,0.0,0.0,0.0,,0.0
14360,899,FINANCIERA,Pagos Fijos,Prestamo Personal ,36.0,Mensual,0.0,2016-06-08,2016-08-01,120000.0,0.0,120000.0,0.0,0.0,0.0,,0.0
14361,899,FINANCIERA,Pagos Fijos,Prestamo Personal ,36.0,Mensual,0.0,2015-11-04,2016-01-15,120000.0,0.0,120000.0,0.0,0.0,0.0,,0.0
14362,899,FINANCIERA,Pagos Fijos,Prestamo Personal ,36.0,Mensual,0.0,2015-03-04,2015-08-04,120000.0,0.0,120000.0,0.0,0.0,0.0,,0.0
14363,899,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,1999-11-10,2015-07-31,194503.0,0.0,188300.0,0.0,0.0,0.0,,0.0
14364,899,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2014-08-01,2015-04-30,16200.0,0.0,75000.0,0.0,0.0,0.0,,0.0
14365,899,FINANCIERA,Pagos Fijos,Prestamo Personal ,36.0,Mensual,0.0,2014-12-13,2015-01-16,120000.0,0.0,0.0,0.0,0.0,0.0,,0.0
14366,899,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,1999-11-10,2014-06-30,186198.0,0.0,188300.0,0.0,0.0,0.0,,0.0
14367,899,FINANCIERA,Pagos Fijos,Prestamo Personal ,12.0,Mensual,0.0,2014-03-19,2014-06-06,100000.0,0.0,0.0,0.0,0.0,0.0,,0.0
14368,899,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,1999-11-10,2014-04-30,186198.0,0.0,188300.0,0.0,0.0,0.0,,0.0
14369,899,BANCO,Pagos Fijos,Prestamo Personal ,0.0,Mensual,0.0,2011-02-24,2014-02-27,300000.0,0.0,300000.0,0.0,13.0,0.0,,0.0
14370,899,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2013-12-23,2014-01-30,5087.0,0.0,43900.0,0.0,0.0,0.0,,0.0
14371,899,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,1999-11-10,2013-12-31,186198.0,0.0,188300.0,0.0,0.0,0.0,,0.0
14372,899,FINANCIERA,Pagos Fijos,Prestamo Personal ,12.0,Mensual,0.0,2013-10-29,2013-12-23,100000.0,0.0,0.0,0.0,0.0,0.0,,0.0
14373,899,FINANCIERA,Pagos Fijos,Prestamo Personal ,12.0,Mensual,0.0,2013-08-27,2013-10-07,100000.0,0.0,0.0,0.0,0.0,0.0,,0.0
14374,899,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2007-05-06,2013-09-09,11356.0,0.0,11356.0,0.0,6.0,0.0,,0.0
14375,899,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2013-03-22,2013-07-31,3135.0,0.0,1000.0,0.0,1.0,0.0,,0.0
14376,899,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,1999-11-10,2012-12-31,148153.0,0.0,134500.0,0.0,0.0,0.0,,0.0
14377,899,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2007-05-06,2013-09-09,11356.0,0.0,10000.0,0.0,1.0,0.0,,0.0
14378,899,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,1999-11-10,2010-04-30,65402.0,0.0,62000.0,0.0,0.0,0.0,,0.0
14379,899,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2007-05-01,2009-04-01,11356.0,0.0,1.0,0.0,0.0,0.0,,0.0
14380,900,SERVICIOS,Hipoteca,Hipotecario O Vivienda,360.0,Mensual,1829.0,2008-10-08,,359524.0,196321.0,359524.0,3589.0,2.0,2.0,2017-08-31,3589.0
14381,900,AUTOMOTRIZ,Pagos Fijos,Compra de Automovil,48.0,Mensual,11654.0,2015-06-10,,525516.0,212332.0,525516.0,0.0,0.0,0.0,,0.0
14382,900,AUTOMOTRIZ,Pagos Fijos,Compra de Automovil,48.0,Mensual,32026.0,2015-08-21,,485696.0,265647.0,485696.0,21389.0,0.0,0.0,,0.0
14383,900,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,549.0,2016-01-22,,860.0,549.0,1.0,0.0,0.0,0.0,,0.0
