,user_id,total_credit_payments,amount_to_pay_next_payment,maximum_credit_amount,current_balance,credit_limit,past_due_balance,number_of_payments_due,worst_delinquency,worst_delinquency_past_due_balance
13816,853,12.0,0.0,17400.0,0.0,0.0,0.0,0.0,0.0,0.0
13817,853,12.0,0.0,17400.0,0.0,0.0,0.0,0.0,0.0,0.0
13818,854,12.0,0.0,7788.0,0.0,0.0,0.0,0.0,0.0,0.0
13819,854,0.0,1384.0,3785.0,1384.0,2200.0,0.0,0.0,1.0,1.0
13820,855,24.0,0.0,10000.0,0.0,10000.0,0.0,2.0,5.0,2913.0
13821,855,24.0,0.0,12000.0,0.0,12000.0,0.0,0.0,0.0,0.0
13822,855,0.0,0.0,6794.0,4394.0,8000.0,0.0,0.0,0.0,0.0
13823,855,0.0,0.0,9232.0,0.0,3700.0,0.0,0.0,0.0,0.0
13824,856,6.0,0.0,1262.0,0.0,0.0,0.0,0.0,0.0,0.0
13825,856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13826,856,0.0,3554.0,3554.0,3554.0,0.0,3554.0,24.0,13.0,3554.0
13827,856,0.0,10697.0,8882.0,10697.0,8250.0,10697.0,0.0,0.0,0.0
13828,856,6.0,500.0,3000.0,1000.0,0.0,1000.0,0.0,0.0,0.0
13829,856,360.0,3576.0,261111.0,268001.0,261111.0,0.0,0.0,0.0,0.0
13830,856,0.0,0.0,10500.0,6582.0,10500.0,0.0,0.0,0.0,0.0
13831,857,0.0,1410.0,11219.0,0.0,20000.0,0.0,0.0,0.0,0.0
13832,857,0.0,0.0,1884.0,0.0,1.0,0.0,0.0,0.0,0.0
13833,857,0.0,0.0,23576.0,15707.0,21800.0,0.0,0.0,0.0,0.0
13834,857,0.0,1.0,30000.0,3898.0,30000.0,0.0,0.0,0.0,0.0
13835,857,0.0,166.0,11657.0,2466.0,13300.0,0.0,0.0,0.0,0.0
13836,857,0.0,170.0,5341.0,1700.0,5000.0,0.0,0.0,0.0,0.0
13837,857,0.0,0.0,8142.0,0.0,13000.0,0.0,0.0,0.0,0.0
13838,857,0.0,0.0,23576.0,0.0,21800.0,0.0,0.0,0.0,0.0
13839,857,0.0,0.0,7192.0,0.0,7510.0,0.0,5.0,0.0,0.0
13840,857,0.0,745.0,2000.0,745.0,0.0,0.0,0.0,0.0,0.0
13841,857,0.0,0.0,7192.0,0.0,7510.0,0.0,0.0,0.0,0.0
13842,857,7.0,0.0,2042.0,0.0,4500.0,0.0,0.0,0.0,0.0
13843,858,240.0,10556.0,1100000.0,1100915.0,0.0,0.0,0.0,0.0,0.0
13844,858,0.0,0.0,6356.0,0.0,72000.0,0.0,0.0,0.0,0.0
13845,858,0.0,1098.0,12283.0,9678.0,72000.0,0.0,0.0,0.0,0.0
13846,858,0.0,0.0,26944.0,37057.0,0.0,0.0,0.0,0.0,0.0
13847,858,0.0,0.0,10222.0,4698.0,10000.0,0.0,0.0,0.0,0.0
13848,858,1.0,0.0,557.0,0.0,740.0,0.0,0.0,0.0,0.0
13849,858,0.0,112.0,15790.0,10990.0,15790.0,0.0,0.0,0.0,0.0
13850,858,0.0,2815.0,60608.0,46724.0,60800.0,0.0,0.0,0.0,0.0
13851,858,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
13852,858,0.0,0.0,0.0,0.0,60800.0,0.0,0.0,0.0,0.0
13853,858,0.0,0.0,10222.0,0.0,10000.0,0.0,0.0,0.0,0.0
13854,859,0.0,0.0,1753.0,0.0,1000.0,0.0,0.0,0.0,0.0
13855,859,0.0,0.0,294521.0,242746.0,297100.0,0.0,0.0,0.0,0.0
13856,859,0.0,0.0,47400.0,0.0,47400.0,0.0,0.0,0.0,0.0
13857,859,95.0,15314.0,493600.0,264932.0,0.0,0.0,0.0,0.0,0.0
13858,859,0.0,1406.0,73941.0,1512.0,112500.0,0.0,0.0,0.0,0.0
13859,859,144.0,0.0,57000.0,0.0,57000.0,0.0,0.0,0.0,0.0
13860,859,36.0,0.0,272000.0,0.0,0.0,0.0,0.0,0.0,0.0
13861,859,0.0,0.0,0.0,0.0,47400.0,0.0,0.0,0.0,0.0
13862,859,0.0,0.0,17764.0,0.0,16000.0,0.0,5.0,0.0,0.0
13863,859,0.0,0.0,269645.0,0.0,286400.0,0.0,0.0,0.0,0.0
13864,859,0.0,0.0,19317.0,0.0,21700.0,0.0,0.0,0.0,0.0
13865,859,36.0,0.0,218000.0,0.0,0.0,0.0,1.0,0.0,0.0
13866,859,0.0,0.0,0.0,0.0,40100.0,0.0,0.0,0.0,0.0
13867,859,0.0,0.0,15167.0,0.0,14700.0,0.0,1.0,0.0,0.0
13868,859,0.0,0.0,70301.0,0.0,75000.0,0.0,0.0,0.0,0.0
13869,859,0.0,0.0,3926.0,0.0,0.0,0.0,0.0,0.0,0.0
13870,859,48.0,0.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0
13871,859,0.0,0.0,34334.0,0.0,50000.0,0.0,0.0,0.0,0.0
13872,859,119.0,0.0,34200.0,0.0,0.0,0.0,0.0,0.0,0.0
13873,859,0.0,0.0,626.0,0.0,18000.0,0.0,0.0,0.0,0.0
13874,860,1.0,13005.0,13005.0,13005.0,13005.0,13005.0,24.0,13.0,13005.0
13875,860,1.0,33281.0,33281.0,33281.0,33281.0,33281.0,24.0,13.0,33281.0
13876,860,0.0,0.0,1365.0,0.0,1.0,0.0,0.0,0.0,0.0
13877,861,0.0,0.0,0.0,0.0,9999.0,0.0,0.0,0.0,0.0
13878,861,1000.0,876.0,539.0,876.0,999.0,0.0,1.0,0.0,0.0
13879,861,0.0,0.0,49391.0,28842.0,19000.0,0.0,0.0,0.0,0.0
13880,861,0.0,810.0,15566.0,7310.0,15000.0,0.0,6.0,0.0,0.0
13881,861,0.0,0.0,18477.0,1214.0,9000.0,0.0,1.0,0.0,0.0
13882,861,12.0,920.0,9992.0,895.0,0.0,0.0,0.0,0.0,0.0
13883,861,25.0,174.0,5113.0,849.0,0.0,0.0,2.0,0.0,0.0
13884,861,25.0,5774.0,463900.0,281993.0,0.0,0.0,2.0,0.0,0.0
13885,861,60.0,6874.0,279000.0,80647.0,0.0,0.0,0.0,0.0,0.0
13886,861,12.0,0.0,9992.0,0.0,0.0,0.0,0.0,0.0,0.0
13887,861,240.0,0.0,3269355.0,0.0,3269355.0,0.0,0.0,0.0,0.0
13888,861,12.0,0.0,9992.0,0.0,0.0,0.0,0.0,0.0,0.0
13889,861,12.0,0.0,9992.0,0.0,0.0,0.0,0.0,0.0,0.0
13890,861,0.0,0.0,2954.0,0.0,1500.0,0.0,0.0,0.0,0.0
13891,862,1.0,0.0,1169.0,0.0,0.0,0.0,0.0,0.0,0.0
13892,862,36.0,3437.0,83909.0,53145.0,81856.0,0.0,0.0,0.0,0.0
13893,862,1.0,0.0,2629.0,0.0,0.0,0.0,0.0,0.0,0.0
13894,862,240.0,0.0,1700000.0,0.0,0.0,0.0,0.0,0.0,0.0
13895,862,1.0,0.0,3238.0,0.0,0.0,0.0,0.0,0.0,0.0
13896,863,1.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0
13897,863,0.0,0.0,1955.0,0.0,0.0,0.0,0.0,0.0,0.0
13898,863,0.0,27473.0,27473.0,27473.0,0.0,27473.0,24.0,13.0,27473.0
13899,863,0.0,8761.0,8761.0,8761.0,499.0,1579.0,0.0,0.0,0.0
13900,863,1.0,1696.0,1696.0,6196.0,0.0,6196.0,0.0,0.0,0.0
13901,863,0.0,0.0,3172.0,0.0,0.0,0.0,0.0,0.0,0.0
13902,864,12.0,1716.0,1716.0,1716.0,14406.0,1716.0,7.0,13.0,1716.0
13903,864,12.0,3704.0,3704.0,3704.0,14406.0,3704.0,16.0,13.0,3704.0
13904,864,16.0,1256.0,5021.0,4025.0,0.0,0.0,0.0,0.0,0.0
13905,864,13.0,912.0,4905.0,912.0,0.0,0.0,0.0,0.0,0.0
13906,864,0.0,3496.0,3496.0,3496.0,14406.0,3496.0,20.0,13.0,3496.0
13907,864,0.0,17715.0,17715.0,17715.0,1700.0,17715.0,0.0,0.0,0.0
13908,864,18.0,1040.0,3000.0,20044.0,0.0,16145.0,0.0,0.0,0.0
13909,865,0.0,0.0,6217.0,0.0,7800.0,0.0,2.0,2.0,738.0
13910,866,53.0,0.0,5018.0,0.0,0.0,0.0,0.0,0.0,0.0
13911,866,52.0,0.0,4151.0,0.0,0.0,0.0,0.0,0.0,0.0
13912,866,53.0,0.0,14328.0,0.0,0.0,0.0,0.0,4.0,1080.0
13913,866,65.0,0.0,12337.0,0.0,0.0,0.0,0.0,3.0,587.0
13914,866,78.0,0.0,26286.0,0.0,0.0,0.0,2.0,2.0,674.0
13915,866,104.0,0.0,12434.0,0.0,0.0,0.0,3.0,2.0,238.0
13916,866,78.0,0.0,36270.0,0.0,0.0,0.0,0.0,0.0,0.0
13917,866,78.0,0.0,1950.0,0.0,0.0,0.0,0.0,0.0,0.0
13918,866,100.0,0.0,47800.0,0.0,0.0,0.0,0.0,0.0,0.0
13919,866,100.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0
13920,866,100.0,0.0,47399.0,0.0,0.0,0.0,1.0,1.0,473.0
13921,866,100.0,36879.0,44299.0,36879.0,0.0,36879.0,33.0,84.0,36879.0
13922,866,31.0,252.0,4200.0,4030.0,0.0,0.0,0.0,0.0,0.0
13923,866,18.0,8288.0,8288.0,8288.0,6573.0,8288.0,20.0,13.0,8288.0
13924,866,0.0,0.0,10441.0,0.0,10441.0,0.0,0.0,2.0,400.0
13925,866,0.0,0.0,7017.0,0.0,7017.0,0.0,0.0,1.0,135.0
13926,866,50.0,0.0,6143.0,0.0,6143.0,0.0,0.0,1.0,94.0
13927,866,70.0,0.0,10139.0,0.0,10139.0,0.0,0.0,1.0,130.0
13928,866,70.0,0.0,8469.0,0.0,8469.0,0.0,0.0,3.0,494.0
13929,866,0.0,0.0,6573.0,0.0,6600.0,5440.0,14.0,13.0,5440.0
13930,866,0.0,5198.0,5198.0,5198.0,5198.0,5198.0,3.0,3.0,5198.0
13931,866,95.0,0.0,20600.0,0.0,0.0,3707.0,0.0,0.0,0.0
13932,866,0.0,0.0,6600.0,0.0,6600.0,0.0,0.0,0.0,0.0
13933,867,360.0,780.0,120083.0,126914.0,120083.0,0.0,0.0,0.0,0.0
13934,867,1.0,0.0,7593.0,0.0,0.0,7593.0,1.0,13.0,7593.0
13935,867,12.0,0.0,3588.0,0.0,0.0,0.0,0.0,0.0,0.0
13936,867,12.0,0.0,3588.0,0.0,0.0,0.0,0.0,0.0,0.0
13937,867,0.0,13804.0,13804.0,13804.0,0.0,13804.0,3.0,13.0,13804.0
13938,867,0.0,0.0,25383.0,0.0,16600.0,16508.0,24.0,0.0,0.0
13939,867,19.0,0.0,62800.0,0.0,0.0,0.0,23.0,0.0,0.0
13940,868,360.0,5788.0,423973.0,488676.0,423973.0,18329.0,0.0,0.0,0.0
13941,868,0.0,0.0,411.0,0.0,627.0,0.0,0.0,0.0,0.0
13942,868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13943,868,1.0,189.0,404.0,189.0,740.0,189.0,0.0,0.0,0.0
13944,868,12.0,1491.0,19658.0,1491.0,0.0,0.0,0.0,0.0,0.0
13945,868,0.0,983.0,984.0,983.0,0.0,404.0,0.0,0.0,0.0
13946,868,0.0,0.0,2598.0,0.0,0.0,0.0,0.0,0.0,0.0
13947,868,1.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
13948,868,1.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0
13949,868,1.0,0.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0
13950,868,0.0,0.0,217524.0,0.0,160300.0,123097.0,0.0,0.0,0.0
13951,868,0.0,0.0,36294.0,0.0,27000.0,0.0,0.0,0.0,0.0
13952,868,96.0,0.0,31930.0,0.0,0.0,0.0,0.0,0.0,0.0
13953,868,0.0,0.0,58836.0,0.0,66500.0,22846.0,0.0,0.0,0.0
13954,868,0.0,0.0,43.0,0.0,400.0,0.0,0.0,0.0,0.0
13955,868,0.0,0.0,31575.0,0.0,32000.0,0.0,0.0,0.0,0.0
13956,868,0.0,0.0,15975.0,0.0,14200.0,0.0,0.0,0.0,0.0
13957,868,0.0,0.0,11188.0,0.0,1.0,9953.0,0.0,0.0,0.0
13958,868,0.0,0.0,36655.0,0.0,1.0,0.0,0.0,0.0,0.0
13959,868,0.0,0.0,18465.0,0.0,18000.0,0.0,0.0,0.0,0.0
13960,868,0.0,0.0,92160.0,0.0,90500.0,0.0,0.0,0.0,0.0
13961,868,0.0,0.0,1370.0,0.0,0.0,0.0,0.0,0.0,0.0
13962,868,0.0,0.0,43.0,0.0,400.0,0.0,0.0,0.0,0.0
13963,868,0.0,0.0,43.0,0.0,400.0,0.0,0.0,0.0,0.0
13964,868,0.0,0.0,780.0,0.0,900.0,0.0,0.0,0.0,0.0
13965,868,0.0,0.0,18465.0,0.0,18000.0,0.0,0.0,0.0,0.0
13966,869,24.0,417.0,49900.0,4167.0,0.0,0.0,0.0,0.0,0.0
13967,869,48.0,1040.0,49900.0,20789.0,0.0,0.0,0.0,0.0,0.0
13968,869,30.0,0.0,25000.0,0.0,0.0,0.0,6.0,2.0,7448.0
13969,869,6.0,0.0,8820.0,0.0,0.0,0.0,0.0,0.0,0.0
13970,869,1.0,0.0,20499.0,0.0,0.0,0.0,0.0,0.0,0.0
13971,869,0.0,213.0,18469.0,428.0,30000.0,0.0,0.0,0.0,0.0
13972,869,0.0,850.0,4396.0,1025.0,0.0,0.0,0.0,0.0,0.0
13973,869,48.0,74536.0,86287.0,86287.0,73158.0,74536.0,0.0,0.0,0.0
13974,869,0.0,2600.0,46370.0,38117.0,1.0,15480.0,0.0,0.0,0.0
13975,869,0.0,510.0,8975.0,7054.0,1.0,3290.0,0.0,0.0,0.0
13976,869,0.0,6924.0,21577.0,21577.0,21577.0,21577.0,0.0,0.0,0.0
13977,869,0.0,633.0,857.0,633.0,20000.0,552.0,0.0,0.0,0.0
13978,869,360.0,2691.0,300704.0,329200.0,300704.0,0.0,0.0,0.0,0.0
13979,869,0.0,135873.0,136021.0,135873.0,88600.0,135873.0,0.0,0.0,0.0
13980,869,97.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0
13981,869,0.0,0.0,5571.0,0.0,5000.0,0.0,0.0,0.0,0.0
13982,869,0.0,0.0,5797.0,0.0,5000.0,0.0,0.0,0.0,0.0
13983,869,60.0,0.0,116949.0,0.0,116949.0,20726.0,0.0,0.0,0.0
13984,869,48.0,0.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0
13985,870,52.0,8893.0,15600.0,8893.0,0.0,8893.0,47.0,16.0,8893.0
13986,870,52.0,0.0,15600.0,0.0,0.0,0.0,0.0,13.0,4788.0
13987,870,0.0,0.0,4241.0,0.0,4241.0,0.0,0.0,0.0,0.0
13988,870,4.0,224.0,447.0,335.0,0.0,0.0,0.0,0.0,0.0
13989,870,1.0,0.0,2569.0,0.0,0.0,0.0,0.0,0.0,0.0
13990,870,360.0,3710.0,336749.0,379308.0,336749.0,0.0,0.0,0.0,0.0
13991,870,120.0,0.0,37380.0,0.0,25000.0,0.0,0.0,0.0,0.0
13992,870,0.0,0.0,837.0,0.0,1050.0,0.0,0.0,0.0,0.0
13993,870,0.0,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0
13994,870,0.0,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0
13995,870,0.0,0.0,3257.0,0.0,1900.0,0.0,0.0,0.0,0.0
13996,870,0.0,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0
13997,870,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
13998,870,36.0,0.0,25000.0,0.0,25000.0,0.0,0.0,0.0,0.0
13999,871,16.0,0.0,6081.0,0.0,6081.0,0.0,0.0,0.0,0.0
14000,871,16.0,0.0,10077.0,0.0,10077.0,0.0,2.0,1.0,744.0
14001,871,5.0,0.0,6001.0,0.0,0.0,0.0,0.0,0.0,0.0
14002,871,16.0,0.0,13071.0,0.0,0.0,0.0,0.0,1.0,965.0
14003,871,16.0,0.0,16072.0,0.0,0.0,0.0,0.0,0.0,0.0
14004,871,16.0,1417.0,19142.0,9175.0,0.0,0.0,0.0,0.0,0.0
14005,871,1.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0
14006,871,16.0,0.0,226300.0,0.0,0.0,0.0,0.0,0.0,0.0
14007,871,0.0,1823.0,1823.0,1823.0,14406.0,1823.0,22.0,13.0,1823.0
14008,871,0.0,162.0,268.0,162.0,740.0,0.0,0.0,0.0,0.0
14009,871,1.0,0.0,897.0,0.0,0.0,0.0,0.0,0.0,0.0
14010,871,26.0,1155.0,28986.0,31855.0,0.0,31855.0,0.0,0.0,0.0
14011,871,7.0,0.0,600.0,0.0,600.0,0.0,0.0,0.0,0.0
14012,871,72.0,0.0,40428.0,0.0,40428.0,0.0,0.0,0.0,0.0
14013,871,0.0,7397.0,10000.0,7397.0,10000.0,7397.0,0.0,0.0,0.0
14014,871,0.0,0.0,8860.0,0.0,7000.0,0.0,0.0,0.0,0.0
14015,871,0.0,0.0,2794.0,0.0,2200.0,0.0,0.0,0.0,0.0
14016,872,36.0,0.0,45000.0,0.0,0.0,0.0,0.0,1.0,1250.0
14017,872,0.0,0.0,5390.0,0.0,5390.0,0.0,0.0,0.0,0.0
14018,872,0.0,1910.0,25238.0,25778.0,26502.0,0.0,0.0,0.0,0.0
14019,872,5.0,8168.0,279700.0,194928.0,0.0,2123.0,0.0,0.0,0.0
14020,872,0.0,18486.0,190264.0,190264.0,175000.0,0.0,0.0,0.0,0.0
14021,872,5.0,7458.0,255400.0,193182.0,0.0,7181.0,0.0,0.0,0.0
14022,872,5.0,8230.0,281800.0,174001.0,0.0,4681.0,0.0,0.0,0.0
14023,872,19.0,3858.0,257400.0,108358.0,0.0,0.0,0.0,0.0,0.0
14024,872,0.0,0.0,13935.0,0.0,80000.0,0.0,0.0,0.0,0.0
14025,872,0.0,0.0,653620.0,608100.0,629800.0,0.0,0.0,0.0,0.0
14026,872,0.0,0.0,1196.0,0.0,10000.0,0.0,0.0,0.0,0.0
14027,872,1.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0
14028,872,0.0,0.0,373415.0,0.0,519100.0,0.0,0.0,0.0,0.0
14029,872,1.0,0.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0
14030,872,48.0,0.0,305936.0,0.0,305936.0,0.0,0.0,0.0,0.0
14031,872,0.0,0.0,9147.0,0.0,50000.0,0.0,0.0,0.0,0.0
14032,872,0.0,0.0,17279.0,0.0,17800.0,0.0,0.0,0.0,0.0
14033,872,0.0,0.0,664.0,0.0,3900.0,0.0,0.0,0.0,0.0
14034,872,72.0,0.0,50000.0,0.0,50000.0,0.0,0.0,0.0,0.0
14035,872,0.0,0.0,19283.0,0.0,21520.0,0.0,0.0,0.0,0.0
14036,873,360.0,3896.0,253227.0,681479.0,253227.0,144179.0,3.0,13.0,144179.0
14037,873,1.0,2395.0,2395.0,2395.0,2395.0,2395.0,17.0,13.0,2395.0
14038,873,0.0,6014.0,6014.0,6014.0,0.0,881.0,25.0,0.0,0.0
14039,873,22.0,5062.0,182600.0,5062.0,182600.0,5062.0,6.0,0.0,0.0
14040,874,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6293.0
14041,874,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2205.0
14042,874,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1306.0
14043,874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,582.0
14044,874,0.0,0.0,606.0,0.0,0.0,0.0,1.0,1.0,606.0
14045,874,0.0,0.0,606.0,0.0,0.0,0.0,1.0,1.0,606.0
14046,874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1142.0
14047,874,0.0,0.0,606.0,0.0,0.0,0.0,1.0,1.0,606.0
14048,874,0.0,0.0,630.0,0.0,0.0,0.0,1.0,1.0,630.0
14049,874,0.0,0.0,630.0,0.0,0.0,0.0,1.0,1.0,630.0
14050,874,0.0,0.0,630.0,0.0,0.0,0.0,1.0,1.0,630.0
14051,874,0.0,0.0,630.0,0.0,0.0,0.0,1.0,1.0,630.0
14052,874,0.0,922.0,852.0,922.0,0.0,922.0,2.0,1.0,922.0
14053,874,0.0,922.0,852.0,922.0,0.0,922.0,2.0,1.0,922.0
14054,874,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0
14055,874,0.0,922.0,852.0,922.0,0.0,922.0,2.0,1.0,922.0
14056,874,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0
14057,874,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0
14058,874,0.0,0.0,852.0,0.0,0.0,0.0,1.0,1.0,908.0
14059,874,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0
14060,874,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,94.0
14061,874,0.0,0.0,35.0,0.0,0.0,0.0,1.0,1.0,35.0
14062,874,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8996.0
14063,874,0.0,0.0,31.0,0.0,0.0,0.0,1.0,1.0,31.0
14064,874,0.0,0.0,5060.0,0.0,0.0,0.0,1.0,1.0,5060.0
14065,874,0.0,0.0,827.0,0.0,0.0,0.0,0.0,0.0,0.0
14066,874,0.0,0.0,618.0,0.0,0.0,0.0,1.0,1.0,658.0
14067,874,0.0,8045.0,125410.0,69175.0,99000.0,1885.0,7.0,0.0,0.0
14068,874,0.0,0.0,141745.0,52800.0,100000.0,0.0,1.0,0.0,0.0
14069,874,0.0,11101.0,82933.0,76901.0,75000.0,0.0,0.0,0.0,0.0
14070,874,0.0,0.0,154128.0,0.0,198000.0,0.0,0.0,0.0,0.0
14071,874,0.0,0.0,88030.0,0.0,91000.0,0.0,0.0,0.0,0.0
14072,874,120.0,17041.0,500000.0,389713.0,500000.0,87005.0,14.0,0.0,0.0
14073,874,0.0,12691.0,204880.0,197902.0,197000.0,3114.0,3.0,0.0,0.0
14074,874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14075,874,0.0,2180.0,92087.0,7908.0,90000.0,0.0,3.0,0.0,0.0
14076,874,0.0,0.0,10206.0,0.0,5050.0,0.0,0.0,0.0,0.0
14077,874,0.0,0.0,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0
14078,874,1.0,0.0,3985.0,0.0,0.0,0.0,3.0,0.0,0.0
14079,874,0.0,0.0,44976.0,0.0,17490.0,0.0,0.0,0.0,0.0
14080,874,0.0,0.0,112385.0,0.0,3010.0,0.0,1.0,0.0,0.0
14081,874,0.0,0.0,0.0,0.0,39000.0,0.0,0.0,0.0,0.0
14082,874,0.0,0.0,894.0,0.0,20000.0,0.0,7.0,0.0,0.0
14083,874,0.0,0.0,1149.0,0.0,20000.0,0.0,8.0,0.0,0.0
14084,874,0.0,0.0,10206.0,0.0,5050.0,0.0,0.0,0.0,0.0
14085,874,0.0,0.0,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0
14086,874,0.0,0.0,83580.0,0.0,80000.0,0.0,5.0,0.0,0.0
14087,874,0.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0
14088,874,90.0,0.0,300000.0,0.0,300000.0,0.0,0.0,0.0,0.0
14089,875,12.0,0.0,10200.0,0.0,10200.0,0.0,0.0,0.0,0.0
14090,875,12.0,0.0,10200.0,0.0,10200.0,0.0,0.0,0.0,0.0
14091,875,0.0,0.0,349.0,0.0,100.0,0.0,1.0,1.0,349.0
14092,875,0.0,960.0,2860.0,0.0,10000.0,0.0,0.0,0.0,0.0
14093,875,0.0,962.0,1419.0,0.0,10000.0,0.0,1.0,0.0,0.0
14094,875,0.0,0.0,184695.0,146893.0,184695.0,0.0,1.0,0.0,0.0
14095,875,0.0,0.0,50554.0,46460.0,50554.0,0.0,0.0,0.0,0.0
14096,875,0.0,0.0,204096.0,127914.0,204096.0,0.0,0.0,0.0,0.0
14097,875,0.0,0.0,251933.0,251933.0,251933.0,0.0,0.0,0.0,0.0
14098,875,0.0,0.0,250000.0,0.0,250000.0,0.0,0.0,0.0,0.0
14099,875,48.0,0.0,174412.0,0.0,174412.0,0.0,0.0,0.0,0.0
14100,876,48.0,204366.0,245239.0,204366.0,0.0,204366.0,6.0,13.0,204366.0
14101,876,96.0,2554.0,245239.0,204366.0,245239.0,76637.0,2.0,84.0,76637.0
14102,876,0.0,221536.0,73400.0,221536.0,73400.0,221536.0,3.0,13.0,221536.0
14103,876,0.0,20358.0,20358.0,20358.0,20358.0,20358.0,2.0,13.0,20358.0
14104,876,241.0,127913.0,412000.0,483051.0,412000.0,122977.0,0.0,0.0,0.0
14105,876,0.0,2380.0,62497.0,54895.0,1.0,21320.0,0.0,0.0,0.0
14106,876,0.0,1030.0,17746.0,13900.0,1.0,7340.0,0.0,0.0,0.0
14107,876,40.0,0.0,412000.0,0.0,0.0,0.0,0.0,0.0,0.0
14108,876,360.0,5766.0,398839.0,653311.0,398839.0,215839.0,0.0,0.0,0.0
14109,876,40.0,0.0,412000.0,0.0,0.0,0.0,0.0,0.0,0.0
14110,876,1.0,0.0,23388.0,0.0,23388.0,0.0,0.0,0.0,0.0
14111,876,0.0,0.0,24044.0,0.0,20000.0,0.0,0.0,0.0,0.0
14112,877,0.0,266.0,814.0,740.0,165600.0,0.0,0.0,0.0,0.0
14113,877,0.0,1019.0,5613.0,0.0,20000.0,0.0,0.0,0.0,0.0
14114,877,0.0,10266.0,10266.0,10266.0,0.0,10266.0,0.0,0.0,0.0
14115,877,0.0,1107.0,1107.0,1107.0,20000.0,0.0,0.0,0.0,0.0
14116,877,1.0,0.0,762.0,0.0,0.0,0.0,0.0,0.0,0.0
14117,877,1.0,801.0,801.0,5301.0,0.0,5301.0,0.0,0.0,0.0
14118,877,60.0,0.0,27100.0,0.0,27100.0,9169.0,0.0,0.0,0.0
14119,877,96.0,0.0,39930.0,0.0,0.0,0.0,0.0,0.0,0.0
14120,878,44.0,0.0,166352.0,0.0,0.0,0.0,0.0,0.0,0.0
14121,878,44.0,16383.0,166352.0,132641.0,0.0,0.0,0.0,0.0,0.0
14122,878,0.0,0.0,4253.0,0.0,0.0,0.0,0.0,0.0,0.0
14123,878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14124,878,0.0,0.0,166352.0,0.0,166352.0,0.0,0.0,0.0,0.0
14125,878,0.0,20001.0,47884.0,20001.0,0.0,20001.0,0.0,0.0,0.0
14126,878,300.0,749.0,83908.0,17919.0,0.0,2035.0,0.0,0.0,0.0
14127,878,0.0,228.0,5418.0,3161.0,2980.0,0.0,0.0,0.0,0.0
14128,879,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,2200.0
14129,879,1.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,2200.0
14130,879,96.0,1100.0,105600.0,1100.0,105600.0,0.0,0.0,2.0,2200.0
14131,879,96.0,1100.0,105600.0,105600.0,105600.0,1100.0,1.0,1.0,1100.0
14132,879,1.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,2200.0
14133,879,1.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,2200.0
14134,879,0.0,798.0,1157.0,0.0,1.0,0.0,0.0,0.0,0.0
14135,880,0.0,0.0,1723.0,0.0,0.0,0.0,0.0,0.0,0.0
14136,880,0.0,0.0,391.0,0.0,740.0,0.0,0.0,1.0,88.0
14137,880,0.0,4805.0,16593.0,12706.0,0.0,0.0,0.0,0.0,0.0
